,date,link,username,tweet,like,retweet,reply,qrt
72,2022-01-27 03:04:54+00:00,https://twitter.com/Rafifauliyan/status/1486535661951795204,Rafifauliyan,@Gojekmilitan Kemahaan gw 10rb waktu stm kelas 2..bukan cuma dibacok tp dimandiin air keras..waktu di isi nya https://t.co/Acuep4nfrF ngopreng naik truk gw di sampit kena pala mlah bocor..nh msib ada bekasnya,2,0,0,0
73,2022-01-27 01:08:50+00:00,https://twitter.com/undipmenfess/status/1486506449912033285,undipmenfess,-dips! kalian ikut MSIB di manaaaa,1,0,1,0
74,2022-01-26 23:33:16+00:00,https://twitter.com/kerismazeu/status/1486482401643892737,kerismazeu,@phembis_ Halo. Aku mau nanya seputar mbkm/msib dong boleh ga yaaa?,0,0,1,0
75,2022-01-26 22:05:32+00:00,https://twitter.com/fakhreeyy/status/1486460321900679168,fakhreeyy,msib ndak ceto bener,0,0,0,0
76,2022-01-26 17:31:06+00:00,https://twitter.com/NotSuroboyoBus/status/1486391257538588675,NotSuroboyoBus,"@fajpeg_ dan karena (i presume) ini msib, emg gitu. gaji ga bisa diinfo sama perusahaan krn nnt yg nentuin dr kemendikbud",0,0,1,0
77,2022-01-26 15:35:22+00:00,https://twitter.com/UGM_FESS/status/1486362134661730306,UGM_FESS,ugm_fess ada ga yang disini daftar MSIB ini? Dan gaketerima kek aku :( https://t.co/2LbMxFGes5,2,0,1,1
78,2022-01-26 12:04:06+00:00,https://twitter.com/nishikuminya/status/1486308967043461120,nishikuminya,"@lil_yungii ealaahh, tapi katanya lo sem lalu msib?",1,0,1,0
79,2022-01-26 11:44:08+00:00,https://twitter.com/codingfess/status/1486303939595481088,codingfess,"Gais, yang lolos msib generasi gigih sama bangkit, please share dong pengalaman persiapan seleksi, ngerjain test, tips, do's and dont's dsb. Siapa tahu bisa buat bahan belajar temen-temen yang mau daftar di lain kesempatan. Makasih code;",11,0,1,0
80,2022-01-26 11:30:28+00:00,https://twitter.com/hadeeeuhhhhhhhh/status/1486300500417220615,hadeeeuhhhhhhhh,MSIB :((,0,0,0,0
81,2022-01-26 10:51:22+00:00,https://twitter.com/codingfess/status/1486290662035439618,codingfess,"code; ada yang pernah ambil msib kampus merdeka di binar academy buat program ui/ux gak? sharing pengalamannya dong, thanks!",0,0,0,0
82,2022-01-26 10:20:04+00:00,https://twitter.com/UNYmfs/status/1486282785333837826,UNYmfs,Sobat /UNY ada yang ambil msib di binar academy gak ya?,0,0,0,0
83,2022-01-26 09:22:06+00:00,https://twitter.com/nishikuminya/status/1486268198747922434,nishikuminya,"@lil_yungii owchh oke okeee dehh :"")

ku mwu fokus msib sj lah",1,0,1,0
84,2022-01-26 09:05:30+00:00,https://twitter.com/collegemenfess/status/1486264021846491142,collegemenfess,"[Cm] Aku mau seminar magang MSIB. Yang datang itu wd 1 , Kaprodi, kemahasiswaan dan Dospem. 
Enaknya disuguhin apa ya yg ramah dikantong?
💌💌NOTICE ME  SENPAI💌💌",1,0,0,0
85,2022-01-26 06:01:24+00:00,https://twitter.com/ltybeau/status/1486217689341505542,ltybeau,"@abcdefghikmahh_ @collegemenfess mjb kak, msib itu apaa yaaa??",0,0,0,0
86,2022-01-26 03:49:14+00:00,https://twitter.com/slayyytherin_/status/1486184429680992256,slayyytherin_,Udah nyiapin transkrip ama suket buat daftar msib malah udah pada penuh kuotanya :((,0,0,0,0
87,2022-01-26 03:09:31+00:00,https://twitter.com/honeyfa9/status/1486174435661213699,honeyfa9,Ya Allah seneng bgt bisa ngebantu temen sampe lolos program MSIB 😭🙏,0,0,0,0
88,2022-01-26 00:29:42+00:00,https://twitter.com/Armada074/status/1486134216329146368,Armada074,"Mau nanya dong mungkin ada yang tau, kalo ikut studi independen bersertifikat (MSIB) di zenius dapat uang saku nggak ya?",1,0,2,0
