,date,link,username,tweet,like,retweet,reply,qrt
1495,2022-07-03 05:00:19+00:00,https://twitter.com/collegemenfess/status/1543459599990554624,collegemenfess,[cm] kalo ada prodi di suatu univ yang ga ngebolehin mahasiswa smt 5 nya ikut msib karena alesannya kesulitan merekognisi tu gimana ya,0,0,0,0
1496,2022-07-03 04:37:48+00:00,https://twitter.com/HIMAKBMKMUnsoed/status/1543453932139483136,HIMAKBMKMUnsoed,"berpengalaman mengikuti MSIB 🤩✨

👥 Our Speaker :
🗣️ Reza Nur Aidah - Peserta MSIB Batch 2 PT Zenius Education
🗣️ Khanif Prasetyo - Peserta MSIB Batch 2 PT Paragon Technology and Innovation

📌 Save the date📌
🗓️ Selasa, 5 Juli 2022
🕒 19.00
📍 Live Instagram @himakbmkmunsoed",0,0,1,0
1497,2022-07-03 04:37:47+00:00,https://twitter.com/HIMAKBMKMUnsoed/status/1543453929576726528,HIMAKBMKMUnsoed,"[LIVE INSTAGRAM MERDEKA CENTER TALKS]

Hallo KBMKM!👋✨

Merdeka Center Talks sebentar lagi bakalan hadir nihh!!! 🥳
Finally, Mercent kali ini akan membahas tuntas mengenai *MSIB*. Wahh menarik sekali kann, apalagi kita akan ditemani dengan narasumber kita yang sudah https://t.co/XBIn3UiI34",0,0,1,0
1498,2022-07-03 04:29:11+00:00,https://twitter.com/fluttervslcode/status/1543451766833876995,fluttervslcode,@airlanggafess MSIB kayaknya bisa sih nder tapi lebih baik kamu tanya ke fakultasmu karena kewenangan fakultas perihal konversi sks,0,0,0,0
1499,2022-07-03 04:27:01+00:00,https://twitter.com/sayangmuzan/status/1543451219619762176,sayangmuzan,@JapanMerchFess Sanrio megumi msib 220k yaa bisa oren.,0,0,0,0
1500,2022-07-03 02:05:18+00:00,https://twitter.com/im_itnnnnn/status/1543415555759042560,im_itnnnnn,Oh belum ding… tinggal minor2nya🥹 mari tunggu pencairan gaji msib 😭✊🏻,0,0,0,0
1501,2022-07-02 19:35:40+00:00,https://twitter.com/MSN1307/status/1543317500607098880,MSN1307,"Assalamualaikum wr.wb Generasi Pencerah

Yuk Mahasiswa Semester 4,6,8 Wajib Daftar :
*[Sosialisasi Program Magang dan Studi Independen (MSIB) Angkatan 3]
#AlumniKampusMerdekaBergerak #LaporanAKMB2 #PemudaPelajarMerdeka https://t.co/OiBzKG67SP",1,0,0,0
1502,2022-07-02 15:45:30+00:00,https://twitter.com/undipmenfess/status/1543259576606158849,undipmenfess,-dips! ada yg udah join msib? mau nanya2 hehee,0,0,0,0
1503,2022-07-02 15:40:03+00:00,https://twitter.com/collegemenfess/status/1543258208180916224,collegemenfess,[cm] ges testimoni MSIB dong!!! worth it kh,3,1,4,0
1504,2022-07-02 15:25:44+00:00,https://twitter.com/collegemenfess/status/1543254604728586246,collegemenfess,"[cm] yang ambil MSIB, seandaainyaaa kalian gakkk keterima, lanjut ambil KRS atau magang mandiri?",0,0,1,0
1505,2022-07-02 14:34:27+00:00,https://twitter.com/yukbisasarjana/status/1543241697479790592,yukbisasarjana,"@mustikaamhrn Aku ngerasain kuliah beneran satu semester tok, semester ini meh ikut MSIB lgi",0,0,1,0
1506,2022-07-02 14:27:38+00:00,https://twitter.com/akutuhsukamakan/status/1543239983368400896,akutuhsukamakan,"@avcnnnn @UPIfess Surat Pertanggungjawaban Mahasiswa nder, buat syarat MSIB",1,0,0,0
1507,2022-07-02 14:17:55+00:00,https://twitter.com/collegemenfess/status/1543237538499813377,collegemenfess,[cm] guys serius tanya semisal di batch 3 MSIB kita ambil Studi Independen terus di batch 4 besok ambil magangnya itu boleh kah?,2,0,1,0
1508,2022-07-02 14:13:47+00:00,https://twitter.com/akhlanudin17/status/1543236498996494336,akhlanudin17,MSIB Fair Tawarkan Peluang Magang di Berbagai Perusahaan Ternama  https://t.co/I6eza5QAav,1,0,0,0
1509,2022-07-02 13:44:13+00:00,https://twitter.com/lewalmeigh/status/1543229054727626754,lewalmeigh,"@starglitteru iyak, tpi jauh bet rumah aku sama temen aku yg sekelompok

ai temen aku yg lain yg rumahnya lebih deket sama aku ga sekelompok, apa karna dia ikutan msib ya",0,0,1,0
1510,2022-07-02 12:38:23+00:00,https://twitter.com/1wB0iAh7HHq4h87/status/1543212490800365569,1wB0iAh7HHq4h87,@msib_77 そうなんですね..!身内がめんどくさい〜と嘆いていたので..他社比較してやろうかなと思いました。ありがとうございます,1,0,0,0
1511,2022-07-02 11:37:12+00:00,https://twitter.com/pareswara/status/1543197089974620160,pareswara,Mau ikut msib masih ragu jujur 😖,0,0,0,0
